x,y
-1698.2301854174002,105858.65495019313
-1698.2592866027262,105858.62215925101
-1698.288207021309,105858.6004538536
-1698.3268278376781,105858.5678181448
-1698.3557482566684,105858.54611274693
-1698.3848494425765,105858.51332180481
-1698.4137698641862,105858.4916164102
-1698.4428710505017,105858.45882546762
-1698.4813110984396,105858.43727530492
-1698.5104122851044,105858.40448436141
-1698.5393327071797,105858.38277896773
-1698.5684338941937,105858.34998802515
-1698.6070547099807,105858.31735231588
-1698.6359751301352,105858.29564692033
-1698.665076317673,105858.26285597915
-1698.693996740505,105858.24115058221
-1698.7230979284504,105858.20835964242
-1698.7520183491288,105858.18665424781
-1698.7906391684664,105858.15401853854
-1698.819559589494,105858.1323131444
-1698.8486607780214,105858.09952220367
-1698.8775812017266,105858.0778168086
-1698.9066823906032,105858.04502586648
-1698.935602812213,105858.02332047326
-1698.9742236326565,105857.99068476493
-1699.0031440544408,105857.96897937031
-1699.0322452441324,105857.93618843006
-1699.061346433824,105857.9033974898
-1699.0902668584604,105857.8816920952
-1699.1193680486176,105857.8489011554
-1699.1578081001644,105857.8273509941
-1699.1869092906127,105857.79456005385
-1699.2158297133865,105857.77285465924
-1699.2449309042422,105857.74006372085
-1699.2833709588158,105857.71851355955
-1699.3124721499626,105857.68572261883
-1699.3413925757632,105857.66401722608
-1699.370493767201,105857.63122628676
-1699.399414190906,105857.60952089261
-1699.4285153826931,105857.57672995329
-1699.4574358090176,105857.55502456008
-1699.4960566303926,105857.52238885313
-1699.5251578227617,105857.48959791381
-1699.55407824961,105857.46789252292
-1699.583179442212,105857.4351015836
-1699.6120998668484,105857.41339618945
-1699.6412010598578,105857.38060525106
-1699.6701214871719,105857.35889985878
-1699.708742310002,105857.3262641523
-1699.7376627351623,105857.30455876142
-1699.7667639288702,105857.27176782163
-1699.7956843543216,105857.25006242935
-1699.8247855507652,105857.21727149049
-1699.8632256061537,105857.19572133245
-1699.892326800502,105857.16293039359
-1699.9212472289219,105857.14122500224
-1699.9503484236775,105857.10843406431
-1699.9792688499438,105857.0867286725
-1700.0083700449904,105857.05393773457
-1700.0372904739343,105857.03223234229
-1700.0663916693302,105856.99944140436
-1700.104831725941,105856.97789124725
-1700.1339329240145,105856.94510030933
-1700.1630341199925,105856.91230937
-1700.1919545473065,105856.89060398052
-1700.2210557435174,105856.85781304259
-1700.2499761734507,105856.83610765124
-1700.2790773699526,105856.80331671331
-1700.317517427844,105856.78176655667
-1700.3466186247533,105856.74897561967
-1700.3755390528822,105856.72727022879
-1700.404640252469,105856.6944792918
-1700.4335606809473,105856.67277390184
-1700.4626618784387,105856.63998296391
-1700.5011019397061,105856.6184328082
-1700.5302031376632,105856.5856418712
-1700.559123566607,105856.56393648172
-1700.5882247672416,105856.53114554426
-1700.6171451965347,105856.5094401543
-1700.6462463950738,105856.47664921777
-1700.6751668245997,105856.45494382782
-1700.7042680259328,105856.42215289082
-1700.7331884556916,105856.40044750134
-1700.7718092852738,105856.36781179998
-1700.8007297153817,105856.34610640956
-1700.8298309174133,105856.31331547443
-1700.8587513477542,105856.29161008354
-1700.8878525476903,105856.25881914794
-1700.9167729806504,105856.23711375939
-1700.9458741808776,105856.20432282425
-1700.9747946118005,105856.1826174343
-1701.0038958123187,105856.1498264987
-1701.04233587411,105856.12827634392
-1701.0714370750356,105856.09548540879
-1701.100357508869,105856.07378002023
-1701.129458710202,105856.04098908557
-1701.1583791419398,105856.01928369561
-1701.1874803435057,105855.98649276001
-1701.216400777921,105855.96478737285
-1701.2453212100081,105855.9430819843
-1701.2744224120397,105855.91029104823
-1701.3033428444178,105855.88858565968
-1701.3324440493016,105855.85579472454
-1701.3613644819125,105855.83408933692
-1701.3904656845843,105855.80129840365
-1701.4193861174863,105855.77959301416
-1701.4484873230103,105855.74680208042
-1701.477407756145,105855.7250966928
-1701.5065089595737,105855.69230575813
-1701.5354293929995,105855.67060037144
-1701.5643498289865,105855.64889498148
-1701.6029706640402,105855.61625928339
-1701.6318911003182,105855.59455389623
-1701.6609923045617,105855.56176296296
-1701.6899127386278,105855.5400575758
-1701.7190139432205,105855.50726664113
-1701.7479343800223,105855.48556125443
-1701.7770355849061,105855.45277032116
-1701.8059560195543,105855.43106493307
-1701.8350572247873,105855.3982739998
-1701.8639776621712,105855.37656861264
-1701.8928980971687,105855.35486322641
-1701.9219993029255,105855.32207229361
-1701.9509197382722,105855.30036690598
-1701.9800209467066,105855.26757597178
-1702.0089413822861,105855.24587058742
-1702.038042588625,105855.21307965461
-1702.0669630244956,105855.19137426745
-1702.0958834629273,105855.16966888122
-1702.124984669732,105855.13687794795
-1702.15390510601,105855.11517256312
-1702.1830063131638,105855.08238163032
-1702.2119267521193,105855.06067624362
-1702.2408471887466,105855.03897085879
-1702.2699483964825,105855.00617992552
-1702.2988688333426,105854.98447453976
-1702.327970043756,105854.95168360742
-1702.3568904809654,105854.92997822212
-1702.385810918291,105854.90827283636
-1702.4149121267255,105854.87548190402
-1702.4438325667288,105854.85377651872
-1702.4729337755125,105854.82098558685
-1702.501854213362,105854.79928020202
-1702.5307746537728,105854.77757481625
-1702.5598758630222,105854.74478388485
-1702.5792766693048,105854.72292326391
-1702.6081971076783,105854.70121787908
-1702.6372983173933,105854.6684269486
-1702.6662187559996,105854.64672156284
-1702.6951391971088,105854.62501617754
-1702.7242404072895,105854.5922252466
-1702.7531608463032,105854.5705198627
-1702.7820812854916,105854.5488144774
-1702.8111824985244,105854.51602354599
-1702.8401029379456,105854.49431816302
-1702.8690233774832,105854.47261277912
-1702.8981245885952,105854.43982184725
-1702.9270450308686,105854.41811646288
-1702.9559654707555,105854.39641107898
-1702.9850666823913,105854.36362014804
-1703.004467492632,105854.34175952803
-1703.0333879329264,105854.32005414413
-1703.0624891449697,105854.28726321412
-1703.0914095879998,105854.26555782976
-1703.1203300286434,105854.24385244679
-1703.1494312412106,105854.21106151678
-1703.1783516821451,105854.18935613427
-1703.2072721256409,105854.16765074944
-1703.22667293431,105854.14579012943
-1703.2557741474593,105854.11299920036
-1703.2846945888596,105854.09129381739
-1703.3136150304927,105854.06958843395
-1703.342716246494,105854.0367975044
-1703.3716366883018,105854.01509212144
-1703.4005571302841,105853.99338673847
-1703.4296583443647,105853.96059580892
-1703.449059153907,105853.93873518938
-1703.4779795961804,105853.91702980734
-1703.506900041073,105853.89532442344
-1703.5360012557358,105853.86253349483
-1703.5649216984166,105853.8408281114
-1703.5938421413302,105853.81912273029
-1703.6132429538993,105853.79726211075
-1703.6423441690858,105853.76447118167
-1703.6712646147935,105853.74276579963
-1703.7001850581146,105853.72106041713
-1703.729105501552,105853.69935503462
-1703.7582067174371,105853.66656410648
-1703.7776075281436,105853.64470348787
-1703.8065279744333,105853.62299810583
-1703.8354484183947,105853.60129272379
-1703.86454963492,105853.56850179471
-1703.8934700791724,105853.54679641454
-1703.9128708903445,105853.52493579639
-1703.9417913372163,105853.50323041296
-1703.9707117817597,105853.48152503185
-1703.9998129990418,105853.44873410463
-1704.0192138130078,105853.42687348602
-1704.0481342579587,105853.40516810445
-1704.077054703026,105853.38346272288
-1704.1059751482098,105853.3617573413
-1704.1255567328772,105853.32881117659
-1704.1544771807967,105853.30710579595
-1704.1833976262715,105853.2854004153
-1704.212318071979,105853.26369503327
-1704.2317188843153,105853.24183441559
-1704.2608201030525,105853.20904348884
-1704.289740551496,105853.18733810913
-1704.3091413641814,105853.16547749145
-1704.3380618104711,105853.14377211034
-1704.3669822592055,105853.12206672924
-1704.3959027057863,105853.10036134953
-1704.4154842917924,105853.0674151848
-1704.4444047385477,105853.04570980463
-1704.4733251854777,105853.02400442446
-1704.5022456348524,105853.00229904382
-1704.5216464482946,105852.98043842567
-1704.5505668955157,105852.95873304736
-1704.579668115999,105852.92594211968
-1704.6085885635111,105852.9042367409
-1704.6279893798055,105852.88237612182
-1704.656909827434,105852.86067074351
-1704.6858302752953,105852.83896536287
-1704.7052310918807,105852.81710474519
-1704.7341515399166,105852.79539936688
-1704.7632527614478,105852.76260844106
-1704.7826535758795,105852.74074782338
-1704.8115740242647,105852.7190424432
-1704.8404944727663,105852.69733706489
-1704.8598952899338,105852.67547644768
-1704.8888157387264,105852.6537710689
-1704.9177361875772,105852.63206568873
-1704.9466566389892,105852.61036030995
-1704.9662382275565,105852.57741414709
-1704.995158676873,105852.55570876878
-1705.0240791262477,105852.53400339
-1705.043479941669,105852.51214277325
-1705.0724003912183,105852.49043739354
-1705.0918012092588,105852.46857677773
-1705.120721659041,105852.44687139988
-1705.1496421113843,105852.42516602064
-1705.169042927213,105852.40330540435
-1705.198144151189,105852.37051447853
-1705.227064601495,105852.34880910069
-1705.2464654176729,105852.32694848347
-1705.2753858681535,105852.30524310563
-1705.3043063188088,105852.28353772778
-1705.323707137606,105852.26167711196
-1705.3526275884942,105852.23997173365
-1705.3720284050796,105852.21811111784
-1705.4009488586453,105852.19640573952
-1705.4298693098826,105852.17470036214
-1705.449270126759,105852.15283974633
-1705.478190578171,105852.13113436708
-1705.4975913976668,105852.10927375266
-1705.5265118492534,105852.08756837528
-1705.5554323010729,105852.06586299697
-1705.574833118415,105852.04400238208
-1705.6037535703508,105852.02229700424
-1705.6231543879258,105852.00043638749
-1705.6520748401526,105851.97873101104
-1705.6811760691926,105851.94594008755
-1705.7005768870004,105851.9240794722
-1705.7294973420212,105851.90237409621
-1705.7488981600036,105851.8805134804
-1705.7778186128708,105851.85880810255
-1705.7972194310278,105851.83694748767
-1705.8261398840696,105851.81524211029
-1705.8550603371696,105851.7935367343
-1705.8744611580623,105851.77167611895
-1705.9033816113952,105851.74997074157
-1705.9227824300178,105851.72811012669
-1705.9517028835835,105851.70640475024
-1705.971103702439,105851.68454413489
-1706.0000241587404,105851.66283875937
-1706.0194249777123,105851.64097814402
-1706.0483454318019,105851.6192727671
-1706.0677462508902,105851.59741215361
-1706.096666707599,105851.5757067767
-1706.1160675269202,105851.55384616135
-1706.1449879814172,105851.53214078676
-1706.1739084359724,105851.51043540984
-1706.1933092580875,105851.4885747945
-1706.2222297128756,105851.46686942084
-1706.2416305326624,105851.44500880549
-1706.2705509876832,105851.42330342904
-1706.2897710328689,105851.4125283612
-1706.3186914881226,105851.39082298614
-1706.3380923107034,105851.36896237126
-1706.3670127661317,105851.34725699527
-1706.3864135864424,105851.32539638132
-1706.4153340421035,105851.30369100627
-1706.434734862647,105851.28183039138
-1706.4636553209275,105851.26012501726
-1706.4830561416456,105851.23826440237
-1706.5119765977142,105851.21655902779
-1706.531377418607,105851.19469841337
-1706.5602978774114,105851.17299303878
-1706.5796986984205,105851.1511324239
-1706.608619155013,105851.12942704977
-1706.628019976255,105851.10756643582
-1706.6569404354086,105851.08586106077
-1706.6763412568253,105851.06400044682
-1706.7052617138252,105851.04229507176
-1706.7246625354164,105851.02043445827
-1706.744063357124,105850.99857384479
-1706.7729838168598,105850.97686846973
-1706.7922038633842,105850.96609340329
-1706.8211243208498,105850.9443880287
-1706.8405251428485,105850.92252741475
-1706.869445600547,105850.90082204156
-1706.8888464252232,105850.87896142853
-1706.9177668831544,105850.85725605348
-1706.9371677055024,105850.83539543953
-1706.9565685279667,105850.8135348265
-1706.9854889862472,105850.79182945285
-1707.0048898112727,105850.7699688389
-1707.033810269786,105850.74826346664
-1707.0530303169508,105850.73748839833
-1707.0819507756387,105850.71578302514
-1707.101351598627,105850.69392241165
-1707.1207524240017,105850.67206179956
-1707.149672883097,105850.6503564259
-1707.16907370626,105850.62849581242
-1707.19799416553,105850.60679043923
-1707.2173949889257,105850.58492982574
-1707.2463154484285,105850.56322445255
-1707.2657162743853,105850.54136384092
-1707.2851170981303,105850.51950322837
-1707.313856781926,105850.50888340175
-1707.3332576057292,105850.48702278733
-1707.3621780656977,105850.46531741507
-1707.3815788921202,105850.44345680298
-1707.4104993523797,105850.42175143026
-1707.429900176474,105850.39989081724
-1707.4493010007427,105850.37803020561
-1707.4782214612933,105850.35632483196
-1707.4976222881814,105850.3344642194
-1707.5263619727339,105850.32384439372
-1707.5457627974101,105850.3019837807
-1707.5746832606383,105850.2802784089
-1707.5940840830444,105850.25841779727
-1707.61348491034,105850.23655718472
-1707.642405371531,105850.21485181246
-1707.6618061966146,105850.1929911999
-1707.690726660483,105850.17128582858
-1707.7101274832385,105850.14942521602
-1707.7293475347105,105850.13865015097
-1707.7582679964835,105850.11694477918
-1707.7776688219164,105850.09508416662
-1707.8065892863087,105850.07337879436
-1707.8259901119163,105850.05151818274
-1707.8453909376403,105850.02965757111
-1707.8743113999953,105850.00795219978
-1707.893531449372,105849.99717713427
-1707.922451914288,105849.97547176201
-1707.9418527403031,105849.95361115085
-1707.9612535664928,105849.93175053969
-1707.9901740292553,105849.9100451679
-1708.0095748555614,105849.8881845558
-1708.0384953210596,105849.86647918541
-1708.0578961475985,105849.84461857239
-1708.077116197499,105849.83384350874
-1708.1060366607853,105849.81213813694
-1708.1254374874989,105849.79027752671
-1708.1543579534627,105849.76857215539
-1708.173758780351,105849.74671154516
-1708.1931596073555,105849.72485093353
-1708.2218992944108,105849.71423110785
-1708.24130012159,105849.69237049716
-1708.2607009488274,105849.670509886
-1708.2896214154316,105849.64880451653
-1708.3090222427854,105849.62694390537
-1708.3284230703139,105849.60508329328
-1708.3571627578349,105849.59446346993
-1708.3765635854797,105849.57260285877
-1708.4054840525496,105849.5508974893
-1708.4248848804273,105849.52903687814
