packet,src_ip,src_port,dst_ip,dst_port,udp_payload_len,latitude_deg,longitude_deg,ads_id,gps_time_raw_ms,gps_time_s,gps_week,fs_message1,fs_message2,bat_state1,bat_state2,bat_state3,bat_state4,mpc_flags,posi_rms_m,lat_dev_m,dist_x_m,dist_y_m,x_rel_m,y_rel_m,x_rel_vut_m,y_rel_vut_m,ttc_s,heading_deg,speed_kmh,speed_e_kmh,speed_n_kmh,ax_mps2,ay_mps2,dyaw_dps,bvolt1_v,bvolt2_v,bvolt3_v,bvolt4_v,btemp1_c,btemp2_c,btemp3_c,btemp4_c,bcurr1_a,bcurr2_a,bcurr3_a,bcurr4_a,mtemp1_c,mtemp2_c,mtemp3_c,mtemp4_c,cpu_temp_c,steering_angle_deg,steering_pwm,mov_pwm1,mov_pwm2,mov_pwm3,mov_pwm4,brake_pwm,sr_sw1,sr_sw2,sr_sw3,sr_sw4,reserved,sender,version,message_id,counter,gnss_status,ins_status,soc1,soc2,soc3,soc4,operation_mode,test_state
1242,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054020,274054.02,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,195,6,0,92,0,0,0,11,0
1243,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054030,274054.03,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,196,6,0,92,0,0,0,11,0
1244,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054030,274054.03,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,196,6,0,92,0,0,0,11,0
1245,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054040,274054.04,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,197,6,0,92,0,0,0,11,0
1246,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054050,274054.05,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,198,6,0,92,0,0,0,11,0
1247,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054050,274054.05,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,198,6,0,92,0,0,0,11,0
1248,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054060,274054.06,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,199,6,0,92,0,0,0,11,0
1249,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054070,274054.07,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,200,6,0,92,0,0,0,11,0
1250,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942712456,121.208700675434,1290924,274054070,274054.07,2421,83886080,65536,0,0,0,0,0,5.11928844451904,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,200,6,0,92,0,0,0,11,0
1251,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054080,274054.08,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,201,6,0,92,0,0,0,11,0
1252,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054090,274054.09,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,202,6,0,92,0,0,0,11,0
1253,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054100,274054.1,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,203,6,0,92,0,0,0,11,0
1254,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054100,274054.1,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,203,6,0,92,0,0,0,11,0
1255,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054110,274054.11,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,204,6,0,92,0,0,0,11,0
1256,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054120,274054.12,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,205,6,0,92,0,0,0,11,0
1257,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054120,274054.12,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,205,6,0,92,0,0,0,11,0
1258,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054130,274054.13,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,206,6,0,92,0,0,0,11,0
1259,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054140,274054.14,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,207,6,0,92,0,0,0,11,0
1260,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054140,274054.14,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,207,6,0,92,0,0,0,11,0
1261,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054150,274054.15,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,208,6,0,92,0,0,0,11,0
1262,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054160,274054.16,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,209,6,0,92,0,0,0,11,0
1263,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054170,274054.17,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,210,6,0,92,0,0,0,11,0
1264,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054170,274054.17,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,210,6,0,92,0,0,0,11,0
1265,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054180,274054.18,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,211,6,0,92,0,0,0,11,0
1266,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054190,274054.19,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,212,6,0,92,0,0,0,11,0
1267,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054190,274054.19,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,212,6,0,92,0,0,0,11,0
1268,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054200,274054.2,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,213,6,0,92,0,0,0,11,0
1269,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054210,274054.21,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,214,6,0,92,0,0,0,11,0
1270,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054210,274054.21,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,214,6,0,92,0,0,0,11,0
1271,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054220,274054.22,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,215,6,0,92,0,0,0,11,0
1272,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054230,274054.23,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,216,6,0,92,0,0,0,11,0
1273,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054240,274054.24,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,217,6,0,92,0,0,0,11,0
1274,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054240,274054.24,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,217,6,0,92,0,0,0,11,0
1275,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942522382,121.208700714482,1290924,274054250,274054.25,2421,83886080,65536,0,0,0,0,0,5.11938238143921,0,0,0,0,0,500000,0,0,0,0,0.01,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,218,6,0,92,0,0,0,11,0
1276,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054260,274054.26,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,219,6,0,92,0,0,0,11,0
1277,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054260,274054.26,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,219,6,0,92,0,0,0,11,0
1278,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054270,274054.27,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,220,6,0,92,0,0,0,11,0
1279,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054280,274054.28,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,221,6,0,92,0,0,0,11,0
1280,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054280,274054.28,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,221,6,0,92,0,0,0,11,0
1281,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054290,274054.29,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,222,6,0,92,0,0,0,11,0
1282,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054300,274054.3,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,223,6,0,92,0,0,0,11,0
1283,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054310,274054.31,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,224,6,0,92,0,0,0,11,0
1284,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054310,274054.31,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,224,6,0,92,0,0,0,11,0
1285,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054320,274054.32,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,225,6,0,92,0,0,0,11,0
1286,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054330,274054.33,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,226,6,0,92,0,0,0,11,0
1287,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054330,274054.33,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,226,6,0,92,0,0,0,11,0
1288,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054340,274054.34,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,227,6,0,92,0,0,0,11,0
1289,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054350,274054.35,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,228,6,0,92,0,0,0,11,0
1290,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054350,274054.35,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,228,6,0,92,0,0,0,11,0
1291,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054360,274054.36,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-2,-2,-2,-2,0,0,0,0,0,0,11,240,1,229,6,0,92,0,0,0,11,0
1292,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054370,274054.37,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,230,6,0,92,0,0,0,11,0
1293,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054380,274054.38,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,231,6,0,92,0,0,0,11,0
1294,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054380,274054.38,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,231,6,0,92,0,0,0,11,0
1295,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054390,274054.39,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,232,6,0,92,0,0,0,11,0
1296,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054400,274054.4,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,233,6,0,92,0,0,0,11,0
1297,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054400,274054.4,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,233,6,0,92,0,0,0,11,0
1298,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054410,274054.41,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,234,6,0,92,0,0,0,11,0
1299,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054420,274054.42,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,235,6,0,92,0,0,0,11,0
1300,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054420,274054.42,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,235,6,0,92,0,0,0,11,0
1301,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054430,274054.43,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,236,6,0,92,0,0,0,11,0
1302,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054440,274054.44,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,237,6,0,92,0,0,0,11,0
1303,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054450,274054.45,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,238,6,0,92,0,0,0,11,0
1304,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942370261,121.208700697455,1290924,274054450,274054.45,2421,83886080,65536,0,0,0,0,0,5.11947631835938,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,238,6,0,92,0,0,0,11,0
1305,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942593269,121.208700754117,1290924,274054460,274054.46,2421,83886080,65536,0,0,0,0,0,5.11957025527954,0,0,0,0,0,500000,0,0,0,0,0,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,239,6,0,92,0,0,0,11,0
1306,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942593269,121.208700754117,1290924,274054470,274054.47,2421,83886080,65536,0,0,0,0,0,5.11957025527954,0,0,0,0,0,500000,0,0,0,0,0,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,240,6,0,92,0,0,0,11,0
1307,192.168.88.100,31000,192.168.88.3,31100,176,31.2916942593269,121.208700754117,1290924,274054470,274054.47,2421,83886080,65536,0,0,0,0,0,5.11957025527954,0,0,0,0,0,500000,0,0,0,0,0,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,240,6,0,92,0,0,0,11,0
